,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,State,Category,Sub-Category,Sales,Month,Year
8991,US-2018-139577,2018-01-10,Standard Class,TN-21040,Tanja Norvell,Home Office,California,Technology,Accessories,104.75,January,2018
8992,CA-2018-159100,2018-10-16,Standard Class,VP-21760,Victoria Pisteka,Corporate,Tennessee,Technology,Accessories,18.528,October,2018
8993,CA-2018-159100,2018-10-16,Standard Class,VP-21760,Victoria Pisteka,Corporate,Tennessee,Furniture,Tables,1875.258,October,2018
8994,CA-2015-109043,2015-08-15,First Class,CS-12355,Christine Sundaresam,Consumer,Florida,Office Supplies,Paper,91.36,August,2015
8995,CA-2015-109043,2015-08-15,First Class,CS-12355,Christine Sundaresam,Consumer,Florida,Office Supplies,Appliances,152.24,August,2015
8996,US-2018-116491,2018-11-11,First Class,PG-18820,Patrick Gardner,Consumer,Texas,Technology,Phones,35.184,November,2018
8997,CA-2018-122763,2018-03-20,Same Day,HG-14845,Harry Greene,Consumer,Texas,Office Supplies,Paper,56.704,March,2018
8998,CA-2018-122763,2018-03-20,Same Day,HG-14845,Harry Greene,Consumer,Texas,Office Supplies,Paper,274.064,March,2018
8999,CA-2018-137785,2018-05-13,Standard Class,MH-18115,Mick Hernandez,Home Office,Pennsylvania,Furniture,Chairs,458.43,May,2018
9000,CA-2015-133389,2015-06-22,Same Day,TB-21280,Toby Braunhardt,Consumer,Arizona,Office Supplies,Binders,8.226,June,2015
9001,CA-2015-103807,2015-02-12,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,Georgia,Technology,Accessories,5.95,February,2015
9002,CA-2015-103807,2015-02-12,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,Georgia,Office Supplies,Paper,15.24,February,2015
9003,CA-2016-102855,2016-05-04,Same Day,JF-15415,Jennifer Ferguson,Consumer,Washington,Technology,Accessories,239.94,May,2016
9004,CA-2016-102855,2016-05-04,Same Day,JF-15415,Jennifer Ferguson,Consumer,Washington,Office Supplies,Art,23.84,May,2016
9005,CA-2018-107825,2018-11-18,Same Day,NB-18655,Nona Balk,Corporate,Wisconsin,Office Supplies,Storage,92.52,November,2018
9006,CA-2018-107825,2018-11-18,Same Day,NB-18655,Nona Balk,Corporate,Wisconsin,Office Supplies,Storage,37.76,November,2018
9007,CA-2018-107825,2018-11-18,Same Day,NB-18655,Nona Balk,Corporate,Wisconsin,Office Supplies,Labels,7.38,November,2018
9008,CA-2018-107825,2018-11-18,Same Day,NB-18655,Nona Balk,Corporate,Wisconsin,Furniture,Furnishings,5.82,November,2018
9009,CA-2018-106047,2018-12-07,Standard Class,CS-11860,Cari Schnelling,Consumer,Ohio,Office Supplies,Paper,3.816,December,2018
9010,CA-2018-127803,2018-05-19,Standard Class,ND-18460,Neil Ducich,Corporate,Alabama,Office Supplies,Binders,26.16,May,2018
9011,CA-2016-137071,2016-12-20,First Class,ED-13885,Emily Ducich,Home Office,Texas,Technology,Accessories,100.8,December,2016
9012,CA-2017-121447,2017-02-21,First Class,EA-14035,Erin Ashbrook,Corporate,New York,Furniture,Furnishings,135.8,February,2017
9013,CA-2018-143084,2018-03-18,Standard Class,BP-11050,Barry Pond,Corporate,California,Office Supplies,Art,13.9,March,2018
9014,CA-2018-143084,2018-03-18,Standard Class,BP-11050,Barry Pond,Corporate,California,Office Supplies,Envelopes,19.4,March,2018
9015,CA-2017-131639,2017-12-17,Standard Class,NS-18640,Noel Staavos,Corporate,New Mexico,Office Supplies,Binders,13.488,December,2017
9016,CA-2017-131639,2017-12-17,Standard Class,NS-18640,Noel Staavos,Corporate,New Mexico,Office Supplies,Binders,11.416,December,2017
9017,CA-2017-161361,2017-03-26,Second Class,MV-17485,Mark Van Huff,Consumer,Idaho,Office Supplies,Paper,17.64,March,2017
9018,CA-2017-161361,2017-03-26,Second Class,MV-17485,Mark Van Huff,Consumer,Idaho,Office Supplies,Binders,17.04,March,2017
9019,CA-2015-100706,2015-12-16,Second Class,LE-16810,Laurel Elliston,Consumer,Virginia,Technology,Accessories,99.98,December,2015
9020,CA-2015-100706,2015-12-16,Second Class,LE-16810,Laurel Elliston,Consumer,Virginia,Furniture,Furnishings,29.46,December,2015
9021,CA-2016-129525,2016-11-15,Standard Class,VP-21760,Victoria Pisteka,Corporate,Ohio,Office Supplies,Binders,166.92,November,2016
9022,US-2017-141880,2017-08-22,First Class,TC-21475,Tony Chapman,Home Office,Colorado,Furniture,Furnishings,98.328,August,2017
9023,CA-2016-165799,2016-06-29,First Class,SG-20470,Sheri Gordon,Consumer,New York,Furniture,Chairs,117.882,June,2016
9024,CA-2017-102127,2017-06-26,Standard Class,VP-21760,Victoria Pisteka,Corporate,New York,Technology,Accessories,20.97,June,2017
9025,CA-2017-102127,2017-06-26,Standard Class,VP-21760,Victoria Pisteka,Corporate,New York,Technology,Accessories,139.96,June,2017
9026,CA-2017-102127,2017-06-26,Standard Class,VP-21760,Victoria Pisteka,Corporate,New York,Furniture,Furnishings,37.74,June,2017
9027,US-2017-152415,2017-09-17,Standard Class,PO-18865,Patrick O'Donnell,Consumer,Massachusetts,Furniture,Furnishings,14.82,September,2017
9028,US-2017-152415,2017-09-17,Standard Class,PO-18865,Patrick O'Donnell,Consumer,Massachusetts,Furniture,Furnishings,191.82,September,2017
9029,CA-2015-138198,2015-07-18,Standard Class,JL-15130,Jack Lebron,Consumer,New York,Office Supplies,Binders,13.904,July,2015
9030,CA-2018-128041,2018-01-09,Same Day,RW-19540,Rick Wilson,Corporate,Washington,Office Supplies,Appliances,314.6,January,2018
9031,CA-2018-128041,2018-01-09,Same Day,RW-19540,Rick Wilson,Corporate,Washington,Furniture,Tables,283.56,January,2018
9032,CA-2018-105823,2018-06-22,Standard Class,RB-19465,Rick Bensley,Home Office,Michigan,Furniture,Chairs,487.96,June,2018
9033,CA-2015-152268,2015-02-09,Standard Class,SC-20095,Sanjit Chand,Consumer,Arkansas,Office Supplies,Binders,1793.98,February,2015
9034,CA-2016-148873,2016-01-10,Standard Class,EM-13960,Eric Murdock,Consumer,Illinois,Office Supplies,Binders,2.992,January,2016
9035,CA-2016-148873,2016-01-10,Standard Class,EM-13960,Eric Murdock,Consumer,Illinois,Technology,Accessories,108.768,January,2016
9036,CA-2016-166492,2016-07-04,First Class,RP-19390,Resi Pölking,Consumer,New York,Office Supplies,Paper,25.92,July,2016
9037,CA-2016-166492,2016-07-04,First Class,RP-19390,Resi Pölking,Consumer,New York,Office Supplies,Storage,22.58,July,2016
9038,CA-2018-157420,2018-11-21,Same Day,HZ-14950,Henia Zydlo,Consumer,Texas,Technology,Phones,55.176,November,2018
9039,CA-2017-117121,2017-12-17,Standard Class,AB-10105,Adrian Barton,Consumer,Michigan,Office Supplies,Binders,9892.74,December,2017
9040,CA-2015-138177,2015-09-19,Standard Class,ND-18460,Neil Ducich,Corporate,Arizona,Furniture,Tables,73.915,September,2015
9041,CA-2015-114335,2015-09-28,Standard Class,XP-21865,Xylona Preis,Consumer,Florida,Furniture,Furnishings,337.088,September,2015
9042,CA-2016-168760,2016-09-22,Second Class,MM-18280,Muhammed MacIntyre,Corporate,California,Office Supplies,Appliances,61.44,September,2016
9043,CA-2017-168830,2017-07-11,Standard Class,ML-17395,Marina Lichtenstein,Corporate,California,Technology,Accessories,479.97,July,2017
9044,CA-2018-137463,2018-12-16,Second Class,KM-16225,Kalyca Meade,Corporate,California,Office Supplies,Binders,5.984,December,2018
9045,CA-2018-137463,2018-12-16,Second Class,KM-16225,Kalyca Meade,Corporate,California,Technology,Accessories,189.95,December,2018
9046,CA-2018-137463,2018-12-16,Second Class,KM-16225,Kalyca Meade,Corporate,California,Technology,Accessories,149.95,December,2018
9047,CA-2018-137463,2018-12-16,Second Class,KM-16225,Kalyca Meade,Corporate,California,Office Supplies,Art,29.95,December,2018
9048,CA-2018-137463,2018-12-16,Second Class,KM-16225,Kalyca Meade,Corporate,California,Office Supplies,Labels,44.4,December,2018
9049,CA-2015-124513,2015-09-21,Standard Class,SL-20155,Sara Luxemburg,Home Office,New York,Office Supplies,Art,66.03,September,2015
9050,CA-2016-165554,2016-05-18,Standard Class,AJ-10780,Anthony Jacobs,Corporate,California,Office Supplies,Paper,10.86,May,2016
9051,CA-2015-141838,2015-03-26,Second Class,DK-12835,Damala Kotsonis,Corporate,California,Office Supplies,Art,3.36,March,2015
9052,CA-2015-141838,2015-03-26,Second Class,DK-12835,Damala Kotsonis,Corporate,California,Office Supplies,Binders,27.936,March,2015
9053,CA-2015-141838,2015-03-26,Second Class,DK-12835,Damala Kotsonis,Corporate,California,Technology,Phones,28.784,March,2015
9054,CA-2018-117009,2018-09-22,Standard Class,BK-11260,Berenike Kampe,Consumer,California,Office Supplies,Supplies,21.96,September,2018
9055,CA-2016-128993,2016-12-09,Second Class,CC-12670,Craig Carreira,Consumer,Washington,Technology,Accessories,21.98,December,2016
9056,CA-2016-160227,2016-02-11,First Class,ED-13885,Emily Ducich,Home Office,New York,Furniture,Chairs,2621.322,February,2016
9057,CA-2016-149097,2016-10-20,Standard Class,SV-20785,Stewart Visinsky,Consumer,California,Furniture,Furnishings,74.76,October,2016
9058,CA-2016-149097,2016-10-20,Standard Class,SV-20785,Stewart Visinsky,Consumer,California,Furniture,Tables,364.776,October,2016
9059,CA-2017-132304,2017-06-14,Standard Class,AR-10825,Anthony Rawles,Corporate,Washington,Furniture,Tables,1115.17,June,2017
9060,CA-2016-136420,2016-11-20,First Class,CS-12250,Chris Selesnick,Corporate,California,Office Supplies,Binders,89.696,November,2016
9061,CA-2016-136420,2016-11-20,First Class,CS-12250,Chris Selesnick,Corporate,California,Office Supplies,Labels,50.12,November,2016
9062,CA-2017-101623,2017-02-28,Standard Class,RR-19525,Rick Reed,Corporate,New York,Office Supplies,Fasteners,36.48,February,2017
9063,US-2015-151015,2015-10-14,Standard Class,BD-11500,Bradley Drucker,Consumer,Illinois,Office Supplies,Paper,322.192,October,2015
9064,US-2015-151015,2015-10-14,Standard Class,BD-11500,Bradley Drucker,Consumer,Illinois,Office Supplies,Binders,2.946,October,2015
9065,US-2015-151015,2015-10-14,Standard Class,BD-11500,Bradley Drucker,Consumer,Illinois,Office Supplies,Paper,19.136,October,2015
9066,CA-2018-152968,2018-05-26,Standard Class,BM-11785,Bryan Mills,Consumer,Virginia,Technology,Accessories,23.08,May,2018
9067,CA-2017-150077,2017-04-02,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Maryland,Technology,Phones,90.48,April,2017
9068,CA-2017-106278,2017-02-09,Second Class,BM-11140,Becky Martin,Consumer,Washington,Furniture,Chairs,215.976,February,2017
9069,CA-2017-106278,2017-02-09,Second Class,BM-11140,Becky Martin,Consumer,Washington,Office Supplies,Envelopes,65.94,February,2017
9070,CA-2018-147550,2018-04-12,First Class,KE-16420,Katrina Edelman,Corporate,Pennsylvania,Furniture,Furnishings,11.352,April,2018
9071,CA-2016-136105,2016-12-06,Standard Class,SZ-20035,Sam Zeldin,Home Office,Indiana,Office Supplies,Storage,24.56,December,2016
9072,CA-2017-142524,2017-04-09,Standard Class,MB-18085,Mick Brown,Consumer,Missouri,Office Supplies,Envelopes,16.56,April,2017
9073,CA-2017-142524,2017-04-09,Standard Class,MB-18085,Mick Brown,Consumer,Missouri,Technology,Accessories,279.95,April,2017
9074,CA-2015-136336,2015-04-21,Standard Class,DB-13555,Dorothy Badders,Corporate,Kentucky,Office Supplies,Storage,828.84,April,2015
9075,US-2016-136259,2016-05-11,First Class,CB-12415,Christy Brittain,Consumer,Ohio,Office Supplies,Binders,7.218,May,2016
9076,US-2016-136259,2016-05-11,First Class,CB-12415,Christy Brittain,Consumer,Ohio,Office Supplies,Supplies,27.2,May,2016
9077,US-2015-124625,2015-03-11,Standard Class,SP-20650,Stephanie Phelps,Corporate,Nebraska,Technology,Accessories,89.97,March,2015
9078,CA-2017-108105,2017-02-16,Standard Class,GW-14605,Giulietta Weimer,Consumer,Kentucky,Furniture,Furnishings,318.08,February,2017
9079,CA-2017-108105,2017-02-16,Standard Class,GW-14605,Giulietta Weimer,Consumer,Kentucky,Office Supplies,Binders,5.8,February,2017
9080,CA-2018-166898,2018-11-09,Second Class,KH-16630,Ken Heidel,Corporate,California,Technology,Phones,143.952,November,2018
9081,CA-2018-166898,2018-11-09,Second Class,KH-16630,Ken Heidel,Corporate,California,Office Supplies,Paper,19.44,November,2018
9082,CA-2018-169005,2018-02-11,Standard Class,BG-11035,Barry Gonzalez,Consumer,Virginia,Office Supplies,Art,5.56,February,2018
9083,CA-2016-104038,2016-06-02,First Class,LO-17170,Lori Olson,Corporate,Virginia,Office Supplies,Storage,146.73,June,2016
9084,CA-2016-104038,2016-06-02,First Class,LO-17170,Lori Olson,Corporate,Virginia,Office Supplies,Paper,29.9,June,2016
9085,CA-2017-126102,2017-10-09,Second Class,DV-13465,Dianna Vittorini,Consumer,California,Office Supplies,Binders,276.784,October,2017
9086,CA-2017-143406,2017-09-26,Standard Class,LR-17035,Lisa Ryan,Corporate,Texas,Office Supplies,Appliances,93.032,September,2017
9087,CA-2017-143406,2017-09-26,Standard Class,LR-17035,Lisa Ryan,Corporate,Texas,Furniture,Chairs,454.965,September,2017
9088,CA-2016-150308,2016-12-15,Standard Class,RR-19525,Rick Reed,Corporate,North Carolina,Technology,Phones,246.168,December,2016
9089,CA-2017-131093,2017-09-17,Second Class,TS-21610,Troy Staebel,Consumer,Ohio,Office Supplies,Storage,295.4,September,2017
9090,US-2018-148831,2018-10-13,First Class,AH-10210,Alan Hwang,Consumer,Kentucky,Office Supplies,Storage,348.56,October,2018
9091,CA-2016-162950,2016-06-28,Second Class,DW-13585,Dorothy Wardle,Corporate,Ohio,Office Supplies,Paper,15.552,June,2016
9092,CA-2016-162950,2016-06-28,Second Class,DW-13585,Dorothy Wardle,Corporate,Ohio,Furniture,Bookcases,482.94,June,2016
9093,US-2016-132836,2016-01-06,Standard Class,AJ-10945,Ashley Jarboe,Consumer,Michigan,Technology,Phones,299.98,January,2016
9094,US-2016-132836,2016-01-06,Standard Class,AJ-10945,Ashley Jarboe,Consumer,Michigan,Office Supplies,Binders,403.68,January,2016
9095,US-2016-132836,2016-01-06,Standard Class,AJ-10945,Ashley Jarboe,Consumer,Michigan,Technology,Phones,41.9,January,2016
9096,US-2016-132836,2016-01-06,Standard Class,AJ-10945,Ashley Jarboe,Consumer,Michigan,Office Supplies,Labels,28.91,January,2016
9097,US-2015-158365,2015-12-04,Standard Class,SV-20785,Stewart Visinsky,Consumer,Indiana,Office Supplies,Paper,32.4,December,2015
9098,CA-2018-152933,2018-12-10,Standard Class,MG-17650,Matthew Grinstein,Home Office,Texas,Technology,Phones,369.544,December,2018
9099,CA-2018-152933,2018-12-10,Standard Class,MG-17650,Matthew Grinstein,Home Office,Texas,Office Supplies,Paper,10.368,December,2018
9100,CA-2018-152933,2018-12-10,Standard Class,MG-17650,Matthew Grinstein,Home Office,Texas,Technology,Accessories,791.88,December,2018
9101,CA-2016-163181,2016-07-11,Standard Class,AB-10105,Adrian Barton,Consumer,Texas,Office Supplies,Art,23.64,July,2016
9102,CA-2016-163181,2016-07-11,Standard Class,AB-10105,Adrian Barton,Consumer,Texas,Office Supplies,Storage,84.784,July,2016
9103,CA-2016-163181,2016-07-11,Standard Class,AB-10105,Adrian Barton,Consumer,Texas,Furniture,Furnishings,64.96,July,2016
9104,CA-2016-163181,2016-07-11,Standard Class,AB-10105,Adrian Barton,Consumer,Texas,Office Supplies,Binders,32.06,July,2016
9105,CA-2016-163181,2016-07-11,Standard Class,AB-10105,Adrian Barton,Consumer,Texas,Office Supplies,Storage,177.648,July,2016
9106,CA-2016-163181,2016-07-11,Standard Class,AB-10105,Adrian Barton,Consumer,Texas,Technology,Machines,287.91,July,2016
9107,CA-2016-132941,2016-05-25,First Class,MM-18280,Muhammed MacIntyre,Corporate,Texas,Office Supplies,Supplies,22.368,May,2016
9108,CA-2016-132941,2016-05-25,First Class,MM-18280,Muhammed MacIntyre,Corporate,Texas,Office Supplies,Paper,32.368,May,2016
9109,CA-2016-132941,2016-05-25,First Class,MM-18280,Muhammed MacIntyre,Corporate,Texas,Technology,Accessories,207.984,May,2016
9110,CA-2015-132010,2015-10-13,First Class,MA-17995,Michelle Arnett,Home Office,Virginia,Office Supplies,Envelopes,36.4,October,2015
9111,CA-2015-132010,2015-10-13,First Class,MA-17995,Michelle Arnett,Home Office,Virginia,Technology,Accessories,22.96,October,2015
9112,CA-2015-132010,2015-10-13,First Class,MA-17995,Michelle Arnett,Home Office,Virginia,Office Supplies,Storage,315.2,October,2015
9113,CA-2015-132010,2015-10-13,First Class,MA-17995,Michelle Arnett,Home Office,Virginia,Office Supplies,Binders,15.18,October,2015
9114,CA-2017-135461,2017-07-02,Second Class,EB-13975,Erica Bern,Corporate,California,Technology,Phones,623.96,July,2017
9115,CA-2018-153045,2018-01-19,Second Class,NS-18505,Neola Schneider,Consumer,Pennsylvania,Technology,Phones,429.6,January,2018
9116,CA-2018-153045,2018-01-19,Second Class,NS-18505,Neola Schneider,Consumer,Pennsylvania,Furniture,Furnishings,31.968,January,2018
9117,CA-2018-153045,2018-01-19,Second Class,NS-18505,Neola Schneider,Consumer,Pennsylvania,Furniture,Chairs,887.271,January,2018
9118,CA-2018-153045,2018-01-19,Second Class,NS-18505,Neola Schneider,Consumer,Pennsylvania,Office Supplies,Paper,21.696,January,2018
9119,US-2017-155971,2017-06-06,Standard Class,RB-19795,Ross Baird,Home Office,California,Office Supplies,Labels,22.05,June,2017
9120,US-2017-155971,2017-06-06,Standard Class,RB-19795,Ross Baird,Home Office,California,Office Supplies,Paper,99.9,June,2017
9121,CA-2018-122007,2018-03-18,Second Class,JK-15325,Jason Klamczynski,Corporate,California,Office Supplies,Appliances,90.86,March,2018
9122,CA-2018-162250,2018-11-24,Same Day,PR-18880,Patrick Ryan,Consumer,California,Office Supplies,Paper,7.78,November,2018
9123,US-2017-158288,2017-11-26,Second Class,EH-13945,Eric Hoffmann,Consumer,Pennsylvania,Office Supplies,Binders,78.759,November,2017
9124,CA-2017-128916,2017-08-18,Second Class,MA-17560,Matt Abelman,Home Office,Texas,Furniture,Furnishings,9.552,August,2017
9125,CA-2017-128916,2017-08-18,Second Class,MA-17560,Matt Abelman,Home Office,Texas,Furniture,Furnishings,5.344,August,2017
9126,CA-2016-157028,2016-11-28,Standard Class,MA-17995,Michelle Arnett,Home Office,New Mexico,Office Supplies,Art,8.28,November,2016
9127,CA-2018-112473,2018-05-25,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Texas,Office Supplies,Storage,50.136,May,2018
9128,US-2018-147655,2018-04-09,First Class,AS-10045,Aaron Smayling,Corporate,Oregon,Office Supplies,Binders,88.074,April,2018
9129,CA-2017-130911,2017-03-24,Second Class,DC-12850,Dan Campbell,Consumer,Ohio,Furniture,Bookcases,301.47,March,2017
9130,CA-2017-130911,2017-03-24,Second Class,DC-12850,Dan Campbell,Consumer,Ohio,Office Supplies,Art,18.656,March,2017
9131,CA-2018-100055,2018-05-28,Standard Class,MD-17860,Michael Dominguez,Corporate,Maryland,Furniture,Furnishings,27.46,May,2018
9132,CA-2018-100055,2018-05-28,Standard Class,MD-17860,Michael Dominguez,Corporate,Maryland,Office Supplies,Appliances,125.13,May,2018
9133,CA-2016-157805,2016-08-31,Standard Class,RH-19510,Rick Huthwaite,Home Office,California,Technology,Phones,555.96,August,2016
9134,CA-2017-124254,2017-12-04,Standard Class,TB-21175,Thomas Boland,Corporate,North Carolina,Office Supplies,Storage,129.552,December,2017
9135,CA-2017-124254,2017-12-04,Standard Class,TB-21175,Thomas Boland,Corporate,North Carolina,Office Supplies,Storage,51.984,December,2017
9136,CA-2017-124254,2017-12-04,Standard Class,TB-21175,Thomas Boland,Corporate,North Carolina,Office Supplies,Paper,10.272,December,2017
